filename,rootclass,vowelclass,consclass
bangla51273,59,0,0
bangla51274,59,0,0
bangla51275,59,0,0
bangla51276,59,0,0
bangla51277,59,0,0
bangla51278,59,0,0
bangla51279,59,0,0
bangla51280,59,0,0
bangla51281,59,0,0
bangla51282,59,0,0
bangla51283,59,0,0
bangla51284,59,0,0
bangla51285,59,0,0
bangla51286,59,0,0
bangla51287,59,0,0
bangla51288,59,0,0
bangla51289,59,0,0
bangla51290,59,0,0
bangla51291,59,0,0
bangla51292,59,0,0
bangla51293,59,0,0
bangla51294,59,0,0
bangla51295,59,0,0
bangla51296,59,0,0
bangla51297,59,0,0
bangla51298,59,0,0
bangla51299,59,0,0
bangla51300,59,0,0
bangla51301,59,0,0
bangla51302,59,0,0
bangla51303,59,0,0
bangla51304,59,0,0
bangla51305,59,0,0
bangla51306,59,0,0
bangla51307,59,0,0
bangla51308,59,0,0
bangla51309,59,0,0
bangla51310,59,0,0
bangla51311,59,0,0
bangla51312,59,0,0
bangla51313,59,0,0
bangla51314,59,0,0
bangla51315,59,0,0
bangla51316,59,0,0
bangla51317,59,0,0
bangla51318,59,0,0
bangla51319,59,0,0
bangla51320,59,0,0
bangla51321,59,0,0
bangla51322,59,0,0
bangla51323,59,0,0
bangla51324,59,0,0
bangla51325,59,0,0
bangla51326,59,0,0
bangla51327,59,0,0
bangla51328,59,0,0
bangla51329,59,0,0
bangla51330,59,0,0
bangla51331,59,0,0
bangla51332,59,0,0
bangla51333,59,0,0
bangla51334,59,0,0
bangla51335,59,0,0
bangla51336,59,0,0
bangla51337,59,0,0
bangla51338,59,0,0
bangla51339,59,0,0
bangla51340,59,0,0
bangla51341,59,0,0
bangla51342,59,0,0
bangla51343,59,0,0
bangla51344,59,0,0
bangla51345,59,0,0
bangla51346,59,0,0
bangla51347,59,0,0
bangla51348,59,0,0
bangla51349,59,0,0
bangla51350,59,0,0
bangla51351,59,0,0
bangla51352,59,0,0
bangla51353,59,0,0
bangla51354,59,0,0
bangla51355,59,0,0
bangla51356,59,0,0
bangla51357,59,0,0
bangla51358,59,0,0
bangla51359,59,0,0
bangla51360,59,0,0
bangla51361,59,0,0
bangla51362,59,0,0
bangla51363,59,0,0
bangla51364,59,0,0
bangla51365,59,0,0
bangla51366,59,0,0
bangla51367,59,0,0
bangla51368,59,0,0
bangla51369,59,0,0
bangla51370,59,0,0
bangla51371,59,0,0
bangla51372,59,0,0
bangla51373,59,0,0
bangla51374,59,0,0
bangla51375,59,0,0
bangla51376,59,0,0
bangla51377,59,0,0
bangla51378,59,0,0
bangla51379,59,0,0
bangla51380,59,0,0
bangla51381,59,0,0
bangla51382,59,0,0
bangla51383,59,0,0
bangla51384,59,0,0
bangla51385,59,0,0
bangla51386,59,0,0
bangla51387,59,0,0
bangla51388,59,0,0
bangla51389,59,0,0
bangla51390,59,0,0
bangla51391,59,0,0
bangla51392,59,0,0
bangla51393,59,0,0
bangla51394,59,0,0
bangla51395,59,0,0
bangla51396,59,0,0
bangla51397,59,0,0
bangla51398,59,0,0
bangla51399,59,0,0
bangla51400,59,0,0
bangla51401,59,0,0
bangla51402,59,0,0
bangla51403,59,0,0
bangla51404,59,0,0
bangla51405,59,0,0
bangla51406,59,0,0
bangla51407,59,0,0
bangla51408,59,0,0
bangla51409,59,0,0
bangla51410,59,0,0
bangla51411,59,0,0
bangla51412,59,0,0
bangla51413,59,0,0
bangla51414,59,0,0
bangla51415,59,0,0
bangla51416,59,0,0
bangla51417,59,0,0
bangla51418,59,0,0
bangla51419,59,0,0
bangla51420,59,0,0
bangla51421,59,0,0
bangla51422,59,0,0
bangla51423,59,0,0
bangla51424,59,0,0
bangla51425,59,0,0
bangla51426,59,0,0
bangla51427,59,0,0
bangla51428,59,0,0
bangla51429,59,0,0
bangla51430,59,0,0
bangla51431,59,0,0
bangla51432,59,0,0
bangla51433,59,0,0
bangla51434,59,0,0
bangla51435,59,0,0
bangla51436,59,0,0
bangla51437,59,0,0
bangla51438,59,0,0
bangla51439,59,0,0
bangla51440,59,0,0
bangla51441,59,0,0
bangla51442,59,0,0
bangla51443,59,0,0
bangla51444,59,0,0
bangla51445,59,0,0
bangla51446,64,0,0
bangla51447,64,0,0
bangla51448,64,0,0
bangla51449,64,0,0
bangla51450,64,0,0
bangla51451,64,0,0
bangla51452,64,0,0
bangla51453,64,0,0
bangla51454,64,0,0
bangla51455,64,0,0
bangla51456,64,0,0
bangla51457,64,0,0
bangla51458,64,0,0
bangla51459,64,0,0
bangla51460,64,0,0
bangla51461,64,0,0
bangla51462,64,0,0
bangla51463,64,0,0
bangla51464,64,0,0
bangla51465,64,0,0
bangla51466,64,0,0
bangla51467,64,0,0
bangla51468,64,0,0
bangla51469,64,0,0
bangla51470,64,0,0
bangla51471,64,0,0
bangla51472,64,0,0
bangla51473,64,0,0
bangla51474,64,0,0
bangla51475,64,0,0
bangla51476,64,0,0
bangla51477,64,0,0
bangla51478,64,0,0
bangla51479,64,0,0
bangla51480,64,0,0
bangla51481,64,0,0
bangla51482,64,0,0
bangla51483,64,0,0
bangla51484,64,0,0
bangla51485,64,0,0
bangla51486,64,0,0
bangla51487,64,0,0
bangla51488,64,0,0
bangla51489,64,0,0
bangla51490,64,0,0
bangla51491,64,0,0
bangla51492,64,0,0
bangla51493,64,0,0
bangla51494,64,0,0
bangla51495,64,0,0
bangla51496,64,0,0
bangla51497,64,0,0
bangla51498,64,0,0
bangla51499,64,0,0
bangla51500,64,0,0
bangla51501,64,0,0
bangla51502,64,0,0
bangla51503,64,0,0
bangla51504,64,0,0
bangla51505,64,0,0
bangla51506,64,0,0
bangla51507,64,0,0
bangla51508,64,0,0
bangla51509,64,0,0
bangla51510,64,0,0
bangla51511,64,0,0
bangla51512,64,0,0
bangla51513,64,0,0
bangla51514,64,0,0
bangla51515,64,0,0
bangla51516,64,0,0
bangla51517,64,0,0
bangla51518,64,0,0
bangla51519,64,0,0
bangla51520,64,0,0
bangla51521,64,0,0
bangla51522,64,0,0
bangla51523,64,0,0
bangla51524,64,0,0
bangla51525,64,0,0
bangla51526,64,0,0
bangla51527,64,0,0
bangla51528,64,0,0
bangla51529,64,0,0
bangla51530,64,0,0
bangla51531,64,0,0
bangla51532,64,0,0
bangla51533,64,0,0
bangla51534,64,0,0
bangla51535,64,0,0
bangla51536,64,0,0
bangla51537,64,0,0
bangla51538,64,0,0
bangla51539,64,0,0
bangla51540,64,0,0
bangla51541,64,0,0
bangla51542,64,0,0
bangla51543,64,0,0
bangla51544,64,0,0
bangla51545,64,0,0
bangla51546,64,0,0
bangla51547,64,0,0
bangla51548,64,0,0
bangla51549,64,0,0
bangla51550,64,0,0
bangla51551,64,0,0
bangla51552,64,0,0
bangla51553,64,0,0
bangla51554,64,0,0
bangla51555,64,0,0
bangla51556,64,0,0
bangla51557,64,0,0
bangla51558,64,0,0
bangla51559,64,0,0
bangla51560,64,0,0
bangla51561,64,0,0
bangla51562,64,0,0
bangla51563,64,0,0
bangla51564,64,0,0
bangla51565,64,0,0
bangla51566,64,0,0
bangla51567,64,0,0
bangla51568,64,0,0
bangla51569,64,0,0
bangla51570,64,0,0
bangla51571,64,0,0
bangla51572,64,0,0
bangla51573,64,0,0
bangla51574,64,0,0
bangla51575,64,0,0
bangla51576,64,0,0
bangla51577,64,0,0
bangla51578,64,0,0
bangla51579,64,0,0
bangla51580,64,0,0
bangla51581,64,0,0
bangla51582,64,0,0
bangla51583,64,0,0
bangla51584,64,0,0
bangla51585,64,0,0
bangla51586,64,0,0
bangla51587,64,0,0
bangla51588,64,0,0
bangla51589,64,0,0
bangla51590,64,0,0
bangla51591,64,0,0
bangla51592,64,0,0
bangla51593,64,0,0
bangla51594,64,0,0
bangla51595,64,0,0
bangla51596,64,0,0
bangla51597,64,0,0
bangla51598,64,0,0
bangla51599,64,0,0
bangla51600,64,0,0
bangla51601,64,0,0
bangla51602,64,0,0
bangla51603,64,0,0
bangla51604,64,0,0
bangla51605,64,0,0
bangla51606,64,0,0
bangla51607,64,0,0
bangla51608,64,0,0
bangla51609,64,0,0
bangla51610,64,0,0
bangla51611,64,0,0
bangla51612,64,0,0
bangla51613,64,0,0
bangla51614,64,0,0
bangla51615,64,0,0
bangla51616,64,0,0
bangla51617,64,0,0
bangla51618,64,0,0
bangla51619,64,0,0
bangla51620,64,0,0
bangla51621,64,0,0
bangla51622,64,0,0
bangla51623,64,0,0
bangla51624,64,0,0
bangla51625,64,0,0
bangla51626,64,0,0
bangla51627,64,0,0
bangla51628,64,0,0
bangla51629,64,0,0
bangla51630,64,0,0
bangla51631,64,0,0
bangla51632,64,0,0
bangla51633,64,0,0
bangla51634,64,0,0
bangla51635,64,0,0
bangla51636,64,0,0
bangla51637,64,0,0
bangla51638,64,0,0
bangla51639,64,0,0
bangla51640,64,0,0
bangla51641,64,0,0
bangla51642,64,0,0
bangla51643,64,0,0
bangla51644,64,0,0
bangla51645,64,0,0
bangla51646,64,0,0
bangla51647,64,0,0
bangla51648,64,0,0
bangla51649,64,0,0
bangla51650,64,0,0
bangla51651,64,0,0
bangla51652,64,0,0
bangla51653,64,0,0
bangla51654,64,0,0
bangla51655,64,0,0
bangla51656,64,0,0
bangla51657,64,0,0
bangla51658,64,0,0
bangla51659,64,0,0
bangla51660,64,0,0
bangla51661,64,0,0
bangla51662,64,0,0
bangla51663,64,0,0
bangla51664,64,0,0
bangla51665,64,0,0
bangla51666,64,0,0
bangla51667,64,0,0
bangla51668,64,0,0
bangla51669,64,0,0
bangla51670,64,0,0
bangla51671,64,0,0
bangla51672,64,0,0
bangla51673,64,0,0
bangla51674,64,0,0
bangla51675,64,0,0
bangla51676,64,0,0
bangla51677,64,0,0
bangla51678,64,0,0
bangla51679,64,0,0
bangla51680,64,0,0
bangla51681,64,0,0
bangla51682,64,0,0
bangla51683,64,0,0
bangla51684,64,0,0
bangla51685,64,0,0
bangla51686,64,0,0
bangla51687,64,0,0
bangla51688,64,0,0
bangla51689,64,0,0
bangla51690,64,0,0
bangla51691,64,0,0
bangla51692,64,0,0
bangla51693,64,0,0
bangla51694,64,0,0
bangla51695,64,0,0
bangla51696,64,0,0
bangla51697,64,0,0
bangla51698,64,0,0
bangla51699,64,0,0
bangla51700,64,0,0
bangla51701,64,0,0
bangla51702,64,0,0
bangla51703,64,0,0
bangla51704,64,0,0
bangla51705,64,0,0
bangla51706,64,0,0
bangla51707,64,0,0
bangla51708,64,0,0
bangla51709,64,0,0
bangla51710,64,0,0
bangla51711,64,0,0
bangla51712,64,0,0
bangla51713,64,0,0
bangla51714,64,0,0
bangla51715,64,0,0
bangla51716,64,0,0
bangla51717,64,0,0
bangla51718,64,0,0
bangla51719,64,0,0
bangla51720,64,0,0
bangla51721,64,0,0
bangla51722,64,0,0
bangla51723,64,0,0
bangla51724,64,0,0
bangla51725,64,0,0
bangla51726,64,0,0
bangla51727,64,0,0
bangla51728,64,0,0
bangla51729,64,0,0
bangla51730,64,0,0
bangla51731,64,0,0
bangla51732,64,0,0
bangla51733,64,0,0
bangla51734,64,0,0
bangla51735,64,0,0
bangla51736,64,0,0
bangla51737,64,0,0
bangla51738,64,0,0
bangla51739,64,0,0
bangla51740,64,0,0
bangla51741,64,0,0
bangla51742,64,0,0
bangla51743,64,0,0
bangla51744,64,0,0
bangla51745,64,0,0
bangla51746,64,0,0
bangla51747,64,0,0
bangla51748,64,0,0
bangla51749,64,0,0
bangla51750,64,0,0
bangla51751,64,0,0
bangla51752,64,0,0
bangla51753,64,0,0
bangla51754,64,0,0
bangla51755,64,0,0
bangla51756,64,0,0
bangla51757,64,0,0
bangla51758,64,0,0
bangla51759,64,0,0
bangla51760,64,0,0
bangla51761,64,0,0
bangla51762,64,0,0
bangla51763,64,0,0
bangla51764,64,0,0
bangla51765,64,0,0
bangla51766,64,0,0
bangla51767,64,0,0
bangla51768,64,0,0
bangla51769,64,0,0
bangla51770,64,0,0
bangla51771,64,0,0
bangla51772,64,0,0
bangla51773,64,0,0
bangla51774,64,0,0
bangla51775,64,0,0
bangla51776,64,0,0
bangla51777,64,0,0
bangla51778,64,0,0
bangla51779,64,0,0
bangla51780,64,0,0
bangla51781,64,0,0
bangla51782,64,0,0
bangla51783,64,0,0
bangla51784,64,0,0
bangla51785,64,0,0
bangla51786,64,0,0
bangla51787,64,0,0
bangla51788,64,0,0
bangla51789,64,0,0
bangla51790,64,0,0
bangla51791,64,0,0
bangla51792,64,0,0
bangla51793,64,0,0
bangla51794,64,0,0
bangla51795,64,0,0
bangla51796,64,0,0
bangla51797,64,0,0
bangla51798,64,0,0
bangla51799,64,0,0
bangla51800,64,0,0
bangla51801,64,0,0
bangla51802,64,0,0
bangla51803,64,0,0
bangla51804,64,0,0
bangla51805,64,0,0
bangla51806,64,0,0
bangla51807,64,0,0
bangla51808,64,0,0
bangla51809,64,0,0
bangla51810,64,0,0
bangla51811,64,0,0
bangla51812,64,0,0
bangla51813,64,0,0
bangla51814,64,0,0
bangla51815,64,0,0
bangla51816,64,0,0
bangla51817,64,0,0
bangla51818,64,0,0
bangla51819,64,0,0
bangla51820,64,0,0
bangla51821,64,0,0
bangla51822,64,0,0
bangla51823,64,0,0
bangla51824,64,0,0
bangla51825,64,0,0
bangla51826,64,0,0
bangla51827,64,0,0
bangla51828,64,0,0
bangla51829,64,0,0
bangla51830,64,0,0
bangla51831,64,0,0
bangla51832,64,0,0
bangla51833,64,0,0
bangla51834,64,0,0
bangla51835,64,0,0
bangla51836,64,0,0
bangla51837,64,0,0
bangla51838,64,0,0
bangla51839,64,0,0
bangla51840,64,0,0
bangla51841,64,0,0
bangla51842,64,0,0
bangla51843,64,0,0
bangla51844,64,0,0
bangla51845,64,0,0
bangla51846,64,0,0
bangla51847,64,0,0
bangla51848,64,0,0
bangla51849,64,0,0
bangla51850,64,0,0
bangla51851,64,0,0
bangla51852,64,0,0
bangla51853,64,0,0
bangla51854,64,0,0
bangla51855,64,0,0
bangla51856,64,0,0
bangla51857,64,0,0
bangla51858,64,0,0
bangla51859,64,0,0
bangla51860,64,0,0
bangla51861,64,0,0
bangla51862,64,0,0
bangla51863,64,0,0
bangla51864,64,0,0
bangla51865,64,0,0
bangla51866,64,0,0
bangla51867,64,0,0
bangla51868,64,0,0
bangla51869,64,0,0
bangla51870,64,0,0
bangla51871,64,0,0
bangla51872,64,0,0
bangla51873,64,0,0
bangla51874,64,0,0
bangla51875,64,0,0
bangla51876,64,0,0
bangla51877,64,0,0
bangla51878,64,0,0
bangla51879,64,0,0
bangla51880,64,0,0
bangla51881,64,0,0
bangla51882,64,0,0
bangla51883,64,0,0
bangla51884,64,0,0
bangla51885,64,0,0
bangla51886,64,0,0
bangla51887,64,0,0
bangla51888,64,0,0
bangla51889,64,0,0
bangla51890,64,0,0
bangla51891,64,0,0
bangla51892,64,0,0
bangla51893,64,0,0
bangla51894,64,0,0
bangla51895,64,0,0
bangla51896,64,0,0
bangla51897,64,0,0
bangla51898,64,0,0
bangla51899,64,0,0
bangla51900,64,0,0
bangla51901,64,0,0
bangla51902,64,0,0
bangla51903,64,0,0
bangla51904,64,0,0
bangla51905,64,0,0
bangla51906,64,0,0
bangla51907,64,0,0
bangla51908,64,0,0
bangla51909,64,0,0
bangla51910,64,0,0
bangla51911,64,0,0
bangla51912,64,0,0
bangla51913,64,0,0
bangla51914,64,0,0
bangla51915,64,0,0
bangla51916,64,0,0
bangla51917,64,0,0
bangla51918,64,0,0
bangla51919,64,0,0
bangla51920,64,0,0
bangla51921,64,0,0
bangla51922,64,0,0
bangla51923,64,0,0
bangla51924,64,0,0
bangla51925,64,0,0
bangla51926,64,0,0
bangla51927,64,0,0
bangla51928,64,0,0
bangla51929,64,0,0
bangla51930,64,0,0
bangla51931,64,0,0
bangla51932,64,0,0
bangla51933,64,0,0
bangla51934,64,0,0
bangla51935,64,0,0
bangla51936,64,0,0
bangla51937,64,0,0
bangla51938,64,0,0
bangla51939,64,0,0
bangla51940,64,0,0
bangla51941,64,0,0
bangla51942,64,0,0
bangla51943,64,0,0
bangla51944,64,0,0
bangla51945,64,0,0
bangla51946,64,0,0
bangla51947,64,0,0
bangla51948,64,0,0
bangla51949,64,0,0
bangla51950,64,0,0
bangla51951,64,0,0
bangla51952,64,0,0
bangla51953,64,0,0
bangla51954,64,0,0
bangla51955,64,0,0
bangla51956,64,0,0
bangla51957,64,0,0
bangla51958,64,0,0
bangla51959,64,0,0
bangla51960,64,0,0
bangla51961,64,0,0
bangla51962,64,0,0
bangla51963,64,0,0
bangla51964,64,0,0
bangla51965,64,0,0
bangla51966,64,0,0
bangla51967,64,0,0
bangla51968,64,0,0
bangla51969,64,0,0
bangla51970,64,0,0
bangla51971,64,0,0
bangla51972,64,0,0
bangla51973,64,0,0
bangla51974,64,0,0
bangla51975,64,0,0
bangla51976,64,0,0
bangla51977,64,0,0
bangla51978,64,0,0
bangla51979,64,0,0
bangla51980,64,0,0
bangla51981,64,0,0
bangla51982,64,0,0
bangla51983,64,0,0
bangla51984,64,0,0
bangla51985,64,0,0
bangla51986,64,0,0
bangla51987,64,0,0
bangla51988,64,0,0
bangla51989,64,0,0
bangla51990,64,0,0
bangla51991,64,0,0
bangla51992,64,0,0
bangla51993,64,0,0
bangla51994,64,0,0
bangla51995,64,0,0
bangla51996,64,0,0
bangla51997,64,0,0
bangla51998,64,0,0
bangla51999,64,0,0
bangla52000,64,0,0
bangla52001,64,0,0
bangla52002,64,0,0
bangla52003,64,0,0
bangla52004,64,0,0
bangla52005,64,0,0
bangla52006,64,0,0
bangla52007,64,0,0
bangla52008,64,0,0
bangla52009,64,0,0
bangla52010,64,0,0
bangla52011,64,0,0
bangla52012,64,0,0
bangla52013,64,0,0
bangla52014,64,0,0
bangla52015,64,0,0
bangla52016,64,0,0
bangla52017,64,0,0
bangla52018,64,0,0
bangla52019,64,0,0
bangla52020,64,0,0
bangla52021,64,0,0
bangla52022,64,0,0
bangla52023,64,0,0
bangla52024,64,0,0
bangla52025,64,0,0
bangla52026,64,0,0
bangla52027,64,0,0
bangla52028,64,0,0
bangla52029,64,0,0
bangla52030,64,0,0
bangla52031,64,0,0
bangla52032,64,0,0
bangla52033,64,0,0
bangla52034,64,0,0
bangla52035,64,0,0
bangla52036,64,0,0
bangla52037,64,0,0
bangla52038,64,0,0
bangla52039,64,0,0
bangla52040,64,0,0
bangla52041,64,0,0
bangla52042,64,0,0
bangla52043,64,0,0
bangla52044,64,0,0
bangla52045,64,0,0
bangla52046,64,0,0
bangla52047,64,0,0
bangla52048,64,0,0
bangla52049,64,0,0
bangla52050,64,0,0
bangla52051,64,0,0
bangla52052,64,0,0
bangla52053,64,0,0
bangla52054,64,0,0
bangla52055,64,0,0
bangla52056,64,0,0
bangla52057,64,0,0
bangla52058,64,0,0
bangla52059,64,0,0
bangla52060,64,0,0
bangla52061,64,0,0
bangla52062,64,0,0
bangla52063,64,0,0
bangla52064,64,0,0
bangla52065,64,0,0
bangla52066,64,0,0
bangla52067,64,0,0
bangla52068,64,0,0
bangla52069,64,0,0
bangla52070,64,0,0
bangla52071,64,0,0
bangla52072,64,0,0
bangla52073,64,0,0
bangla52074,64,0,0
bangla52075,64,0,0
bangla52076,64,0,0
bangla52077,64,0,0
bangla52078,64,0,0
bangla52079,64,0,0
bangla52080,64,0,0
bangla52081,64,0,0
bangla52082,64,0,0
bangla52083,64,0,0
bangla52084,64,0,0
bangla52085,64,0,0
bangla52086,64,0,0
bangla52087,64,0,0
bangla52088,64,0,0
bangla52089,64,0,0
bangla52090,64,0,0
bangla52091,64,0,0
bangla52092,64,0,0
bangla52093,64,0,0
bangla52094,64,0,0
bangla52095,64,0,0
bangla52096,64,0,0
bangla52097,64,0,0
bangla52098,64,0,0
bangla52099,64,0,0
bangla52100,64,0,0
bangla52101,64,0,0
bangla52102,64,0,0
bangla52103,64,0,0
bangla52104,64,0,0
bangla52105,64,0,0
bangla52106,64,0,0
bangla52107,64,0,0
bangla52108,64,0,0
bangla52109,64,0,0
bangla52110,64,0,0
bangla52111,64,0,0
bangla52112,64,0,0
bangla52113,64,0,0
bangla52114,64,0,0
bangla52115,64,0,0
bangla52116,64,0,0
bangla52117,64,0,0
bangla52118,64,0,0
bangla52119,64,0,0
bangla52120,64,0,0
bangla52121,64,0,0
bangla52122,64,0,0
bangla52123,64,0,0
bangla52124,64,0,0
bangla52125,64,0,0
bangla52126,64,0,0
bangla52127,64,0,0
bangla52128,64,0,0
bangla52129,64,0,0
bangla52130,64,0,0
bangla52131,64,0,0
bangla52132,64,0,0
bangla52133,64,0,0
bangla52134,64,0,0
bangla52135,64,0,0
bangla52136,64,0,0
bangla52137,64,0,0
bangla52138,64,0,0
bangla52139,64,0,0
bangla52140,64,0,0
bangla52141,64,0,0
bangla52142,64,0,0
bangla52143,64,0,0
bangla52144,64,0,0
bangla52145,64,0,0
bangla52146,64,0,0
bangla52147,64,0,0
bangla52148,64,0,0
bangla52149,64,0,0
bangla52150,64,0,0
bangla52151,64,0,0
bangla52152,64,0,0
bangla52153,64,0,0
bangla52154,64,0,0
bangla52155,64,0,0
bangla52156,64,0,0
bangla52157,64,0,0
bangla52158,64,0,0
bangla52159,64,0,0
bangla52160,64,0,0
bangla52161,64,0,0
bangla52162,64,0,0
bangla52163,64,0,0
bangla52164,64,0,0
bangla52165,64,0,0
bangla52166,64,0,0
bangla52167,64,0,0
bangla52168,64,0,0
bangla52169,64,0,0
bangla52170,64,0,0
bangla52171,64,0,0
bangla52172,64,0,0
bangla52173,64,0,0
bangla52174,64,0,0
bangla52175,64,0,0
bangla52176,64,0,0
bangla52177,64,0,0
bangla52178,64,0,0
bangla52179,64,0,0
bangla52180,64,0,0
bangla52181,64,0,0
bangla52182,64,0,0
bangla52183,64,0,0
bangla52184,64,0,0
bangla52185,64,0,0
bangla52186,64,0,0
bangla52187,64,0,0
bangla52188,64,0,0
bangla52189,64,0,0
bangla52190,64,0,0
bangla52191,64,0,0
bangla52192,64,0,0
bangla52193,64,0,0
bangla52194,64,0,0
bangla52195,64,0,0
bangla52196,64,0,0
bangla52197,64,0,0
bangla52198,64,0,0
bangla52199,64,0,0
bangla52200,64,0,0
bangla52201,64,0,0
bangla52202,64,0,0
bangla52203,64,0,0
bangla52204,64,0,0
bangla52205,64,0,0
bangla52206,64,0,0
bangla52207,64,0,0
bangla52208,64,0,0
bangla52209,64,0,0
bangla52210,64,0,0
bangla52211,64,0,0
bangla52212,64,0,0
bangla52213,64,0,0
bangla52214,64,0,0
bangla52215,64,0,0
bangla52216,64,0,0
bangla52217,64,0,0
bangla52218,64,0,0
bangla52219,64,0,0
bangla52220,64,0,0
bangla52221,64,0,0
bangla52222,64,0,0
bangla52223,64,0,0
bangla52224,64,0,0
bangla52225,64,0,0
bangla52226,64,0,0
bangla52227,64,0,0
bangla52228,64,0,0
bangla52229,64,0,0
bangla52230,64,0,0
bangla52231,64,0,0
bangla52232,64,0,0
bangla52233,64,0,0
bangla52234,64,0,0
bangla52235,64,0,0
bangla52236,64,0,0
bangla52237,64,0,0
bangla52238,64,0,0
bangla52239,64,0,0
bangla52240,64,0,0
bangla52241,64,0,0
bangla52242,64,0,0
bangla52243,64,0,0
bangla52244,64,0,0
bangla52245,64,0,0
bangla52246,64,0,0
bangla52247,64,0,0
bangla52248,64,0,0
bangla52249,64,0,0
bangla52250,64,0,0
bangla52251,64,0,0
bangla52252,64,0,0
bangla52253,64,0,0
bangla52254,64,0,0
bangla52255,64,0,0
bangla52256,64,0,0
bangla52257,64,0,0
bangla52258,64,0,0
bangla52259,64,0,0
bangla52260,64,0,0
bangla52261,64,0,0
bangla52262,64,0,0
bangla52263,64,0,0
bangla52264,64,0,0
bangla52265,64,0,0
bangla52266,64,0,0
bangla52267,64,0,0
bangla52268,64,0,0
bangla52269,64,0,0
bangla52270,64,0,0
bangla52271,64,0,0
bangla52272,64,0,0
bangla52273,64,0,0
bangla52274,64,0,0
bangla52275,64,0,0
bangla52276,64,0,0
bangla52277,64,0,0
bangla52278,64,0,0
bangla52279,64,0,0
bangla52280,64,0,0
bangla52281,64,0,0
bangla52282,64,0,0
bangla52283,64,0,0
bangla52284,64,0,0
bangla52285,64,0,0
bangla52286,64,0,0
bangla52287,64,0,0
bangla52288,64,0,0
bangla52289,64,0,0
bangla52290,64,0,0
bangla52291,64,0,0
bangla52292,64,0,0
bangla52293,64,0,0
bangla52294,64,0,0
bangla52295,64,0,0
bangla52296,64,0,0
bangla52297,64,0,0
bangla52298,64,0,0
bangla52299,64,0,0
bangla52300,64,0,0
bangla52301,64,0,0
bangla52302,64,0,0
bangla52303,64,0,0
bangla52304,64,0,0
bangla52305,64,0,0
bangla52306,64,0,0
bangla52307,64,0,0
bangla52308,64,0,0
bangla52309,64,0,0
bangla52310,64,0,0
bangla52311,64,0,0
bangla52312,64,0,0
bangla52313,64,0,0
bangla52314,64,0,0
bangla52315,64,0,0
bangla52316,64,0,0
bangla52317,64,0,0
bangla52318,64,0,0
bangla52319,64,0,0
bangla52320,64,0,0
bangla52321,64,0,0
bangla52322,64,0,0
bangla52323,64,0,0
bangla52324,64,0,0
bangla52325,64,0,0
bangla52326,64,0,0
bangla52327,64,0,0
bangla52328,64,0,0
bangla52329,64,0,0
bangla52330,64,0,0
bangla52331,64,0,0
bangla52332,64,0,0
bangla52333,64,0,0
bangla52334,64,0,0
bangla52335,64,0,0
bangla52336,64,0,0
bangla52337,64,0,0
bangla52338,64,0,0
bangla52339,64,0,0
bangla52340,64,0,0
bangla52341,64,0,0
bangla52342,64,0,0
bangla52343,64,0,0
bangla52344,64,0,0
bangla52345,64,0,0
bangla52346,64,0,0
bangla52347,64,0,0
bangla52348,64,0,0
bangla52349,64,0,0
bangla52350,64,0,0
bangla52351,64,0,0
bangla52352,64,0,0
bangla52353,64,0,0
bangla52354,64,0,0
bangla52355,64,0,0
bangla52356,64,0,0
bangla52357,64,0,0
bangla52358,64,0,0
bangla52359,64,0,0
bangla52360,64,0,0
bangla52361,64,0,0
bangla52362,64,0,0
bangla52363,64,0,0
bangla52364,64,0,0
bangla52365,64,0,0
bangla52366,64,0,0
bangla52367,64,0,0
bangla52368,64,0,0
bangla52369,64,0,0
bangla52370,64,0,0
bangla52371,64,0,0
bangla52372,64,0,0
bangla52373,64,0,0
bangla52374,64,0,0
bangla52375,64,0,0
bangla52376,64,0,0
bangla52377,64,0,0
bangla52378,64,0,0
bangla52379,64,0,0
bangla52380,64,0,0
bangla52381,64,0,0
bangla52382,64,0,0
bangla52383,64,0,0
bangla52384,64,0,0
bangla52385,64,0,0
bangla52386,64,0,0
bangla52387,64,0,0
bangla52388,64,0,0
bangla52389,64,0,0
bangla52390,64,0,0
bangla52391,64,0,0
bangla52392,64,0,0
bangla52393,64,0,0
bangla52394,64,0,0
bangla52395,64,0,0
bangla52396,64,0,0
bangla52397,64,0,0
bangla52398,64,0,0
bangla52399,64,0,0
bangla52400,64,0,0
bangla52401,64,0,0
bangla52402,64,0,0
bangla52403,64,0,0
bangla52404,64,0,0
bangla52405,64,0,0
bangla52406,64,0,0
bangla52407,64,0,0
bangla52408,64,0,0
bangla52409,64,0,0
bangla52410,64,0,0
bangla52411,64,0,0
bangla52412,64,0,0
bangla52413,64,0,0
bangla52414,64,0,0
bangla52415,64,0,0
bangla52416,64,0,0
bangla52417,64,0,0
bangla52418,64,0,0
bangla52419,64,0,0
bangla52420,64,0,0
bangla52421,64,0,0
bangla52422,64,0,0
bangla52423,64,0,0
bangla52424,64,0,0
bangla52425,64,0,0
bangla52426,64,0,0
bangla52427,64,0,0
bangla52428,64,0,0
bangla52429,64,0,0
bangla52430,64,0,0
bangla52431,64,0,0
bangla52432,64,0,0
bangla52433,64,0,0
bangla52434,64,0,0
bangla52435,64,0,0
bangla52436,64,0,0
bangla52437,64,0,0
